wind_speed,clouds,day,month,condition_main,condition_description,condition_icon,average_feel,expected_percipitation,pop,zip_code
12.73,0,25,7,Clear,clear sky,01d,76.84,0.0,0.0,98844
4.9,27,26,7,Clouds,scattered clouds,03d,73.8275,0.0,0.0,98844
12.24,48,19,7,Clouds,scattered clouds,03d,81.6425,0.0,0.0,99185
16.17,0,20,7,Clear,clear sky,01d,75.3725,0.0,0.0,99185
17.25,0,21,7,Clear,clear sky,01d,70.92750000000001,0.0,1.0,99185
11.16,9,22,7,Clear,clear sky,01d,69.32,0.0,0.0,99185
9.86,0,23,7,Clear,clear sky,01d,74.23249999999999,0.0,0.0,99185
8.68,0,24,7,Clear,clear sky,01d,78.0725,0.0,0.0,99185
16.8,0,25,7,Clear,clear sky,01d,80.11250000000001,0.0,0.0,99185
10.36,100,26,7,Clouds,overcast clouds,04d,74.85499999999999,0.0,0.0,99185
10.07,88,19,7,Clouds,overcast clouds,04d,81.82000000000001,0.0,0.0,98857
12.06,1,20,7,Clear,clear sky,01d,77.06,0.0,0.0,98857
14.76,0,21,7,Clear,clear sky,01d,72.95,0.0,0.0,98857
10.04,0,22,7,Clear,clear sky,01d,72.33,0.0,0.0,98857
8.77,0,23,7,Clear,clear sky,01d,77.1875,0.0,0.0,98857
5.95,0,24,7,Clear,clear sky,01d,82.675,0.0,0.0,98857
19.57,0,25,7,Clear,clear sky,01d,80.73,0.0,0.0,98857
11.18,92,26,7,Clouds,overcast clouds,04d,76.5875,0.0,0.0,98857
8.21,12,19,7,Clouds,few clouds,02d,69.2525,0.0,0.0,98166
6.44,79,20,7,Clouds,broken clouds,04d,63.565,0.0,4.0,98166
7.23,64,21,7,Clouds,broken clouds,04d,60.685,0.0,0.0,98166
9.6,1,22,7,Clear,clear sky,01d,62.262499999999996,0.0,0.0,98166
8.77,0,23,7,Clear,clear sky,01d,65.7275,0.0,0.0,98166
8.81,0,24,7,Clear,clear sky,01d,69.635,0.0,0.0,98166
6.73,7,25,7,Clear,clear sky,01d,66.475,0.0,0.0,98166
6.76,9,26,7,Clear,clear sky,01d,65.395,0.0,0.0,98166
9.17,1,19,7,Clear,clear sky,01d,67.9375,0.0,0.0,98460
7.23,16,20,7,Clouds,few clouds,02d,62.7325,0.0,1.0,98460
9.66,9,21,7,Clear,clear sky,01d,59.192499999999995,0.0,0.0,98460
8.5,10,22,7,Clear,clear sky,01d,60.772499999999994,0.0,0.0,98460
8.34,0,23,7,Clear,clear sky,01d,65.4125,0.0,0.0,98460
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98460
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98460
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98460
11.27,1,19,7,Clear,clear sky,01d,66.865,0.0,0.0,98508
9.82,36,20,7,Clouds,scattered clouds,03d,62.21000000000001,0.0,0.0,98508
10.85,24,21,7,Clouds,few clouds,02d,59.637499999999996,0.0,0.0,98508
6.22,6,22,7,Clear,clear sky,01d,62.095,0.0,0.0,98508
6.04,0,23,7,Clear,clear sky,01d,65.61500000000001,0.0,0.0,98508
6.91,0,24,7,Clear,clear sky,01d,69.85,0.0,0.0,98508
10.18,2,25,7,Clear,clear sky,01d,64.71,0.0,0.0,98508
7.94,46,26,7,Clouds,scattered clouds,03d,62.14750000000001,0.0,0.0,98508
9.17,1,19,7,Clear,clear sky,01d,67.9375,0.0,0.0,98348
7.23,16,20,7,Clouds,few clouds,02d,62.7325,0.0,1.0,98348
9.66,9,21,7,Clear,clear sky,01d,59.192499999999995,0.0,0.0,98348
8.5,10,22,7,Clear,clear sky,01d,60.772499999999994,0.0,0.0,98348
8.34,0,23,7,Clear,clear sky,01d,65.4125,0.0,0.0,98348
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98348
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98348
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98348
19.35,37,19,7,Clouds,scattered clouds,03d,84.14750000000001,0.0,0.0,99337
14.76,7,20,7,Clear,clear sky,01d,80.5775,0.0,6.0,99337
19.01,0,21,7,Clear,clear sky,01d,75.5475,0.0,0.0,99337
7.76,0,22,7,Clear,clear sky,01d,74.67999999999999,0.0,0.0,99337
5.57,0,23,7,Clear,clear sky,01d,79.64249999999998,0.0,0.0,99337
4.18,0,24,7,Clear,clear sky,01d,84.6275,0.0,0.0,99337
16.58,83,25,7,Clouds,broken clouds,04d,83.03,0.0,0.0,99337
15.75,100,26,7,Clouds,overcast clouds,04d,78.44,0.0,0.0,99337
7.83,0,19,7,Clear,clear sky,01d,66.645,0.0,0.0,98304
7.87,1,20,7,Clear,clear sky,01d,61.282500000000006,0.0,0.0,98304
8.46,0,21,7,Clear,clear sky,01d,57.635,0.0,0.0,98304
7.49,36,22,7,Clouds,scattered clouds,03d,60.33,0.0,0.0,98304
7.67,0,23,7,Clear,clear sky,01d,65.1425,0.0,0.0,98304
7.49,0,24,7,Clear,clear sky,01d,70.3025,0.0,0.0,98304
8.32,0,25,7,Clear,clear sky,01d,65.42750000000001,0.0,0.0,98304
7.63,43,26,7,Clouds,scattered clouds,03d,62.1275,0.0,0.0,98304
3.44,1,19,7,Clear,clear sky,01d,67.515,0.0,0.0,98310
5.79,86,20,7,Clouds,overcast clouds,04d,62.4225,0.0,4.0,98310
4.9,72,21,7,Clouds,broken clouds,04d,59.7025,0.0,0.0,98310
8.59,1,22,7,Clear,clear sky,01d,61.06999999999999,0.0,0.0,98310
8.05,1,23,7,Clear,clear sky,01d,64.315,0.0,0.0,98310
7.49,1,24,7,Clear,clear sky,01d,67.78750000000001,0.0,0.0,98310
7.34,12,25,7,Clouds,few clouds,02d,65.4425,0.0,0.0,98310
4.68,2,26,7,Clear,clear sky,01d,63.68999999999999,0.0,0.0,98310
8.52,2,19,7,Clear,clear sky,01d,64.1525,0.0,0.0,98339
7.78,76,20,7,Clouds,broken clouds,04d,59.962500000000006,0.0,4.0,98339
10.04,88,21,7,Clouds,overcast clouds,04d,58.815,0.0,0.0,98339
8.9,6,22,7,Clear,clear sky,01d,59.0325,0.0,0.0,98339
8.41,5,23,7,Clear,clear sky,01d,60.745,0.0,0.0,98339
8.7,4,24,7,Clear,clear sky,01d,63.5325,0.0,0.0,98339
10.07,15,25,7,Clouds,few clouds,02d,62.645,0.0,0.0,98339
7.49,8,26,7,Clear,clear sky,01d,60.015,0.0,0.0,98339
9.91,1,19,7,Clear,clear sky,01d,66.7175,0.0,0.0,98626
9.55,24,20,7,Clouds,few clouds,02d,63.739999999999995,0.0,0.0,98626
9.69,18,21,7,Clouds,few clouds,02d,59.42999999999999,0.0,0.0,98626
9.31,43,22,7,Clouds,scattered clouds,03d,63.32500000000001,0.0,0.0,98626
8.77,0,23,7,Clear,clear sky,01d,65.745,0.0,0.0,98626
8.95,0,24,7,Clear,clear sky,01d,68.96,0.0,0.0,98626
10.09,0,25,7,Clear,clear sky,01d,65.05250000000001,0.0,0.0,98626
8.7,40,26,7,Clouds,scattered clouds,03d,61.24999999999999,0.0,0.0,98626
11.97,1,19,7,Clear,clear sky,01d,68.7825,0.0,0.0,98404
9.78,54,20,7,Clouds,broken clouds,04d,63.89,0.0,3.0,98404
11.45,40,21,7,Clouds,scattered clouds,03d,60.895,0.0,0.0,98404
9.71,3,22,7,Clear,clear sky,01d,62.739999999999995,0.0,0.0,98404
9.24,0,23,7,Clear,clear sky,01d,66.565,0.0,0.0,98404
8.52,0,24,7,Clear,clear sky,01d,70.9075,0.0,0.0,98404
7.23,13,25,7,Clouds,few clouds,02d,67.705,0.0,0.0,98404
7.45,43,26,7,Clouds,scattered clouds,03d,65.315,0.0,0.0,98404
12.08,1,19,7,Clear,clear sky,01d,68.88499999999999,0.0,0.0,98416
9.4,75,20,7,Clouds,broken clouds,04d,63.870000000000005,0.0,4.0,98416
11.12,54,21,7,Clouds,broken clouds,04d,61.019999999999996,0.0,0.0,98416
10.0,2,22,7,Clear,clear sky,01d,63.1375,0.0,0.0,98416
9.48,0,23,7,Clear,clear sky,01d,67.1025,0.0,0.0,98416
8.55,0,24,7,Clear,clear sky,01d,71.23750000000001,0.0,0.0,98416
6.82,19,25,7,Clouds,few clouds,02d,68.005,0.0,0.0,98416
7.78,32,26,7,Clouds,scattered clouds,03d,65.64750000000001,0.0,0.0,98416
18.68,4,19,7,Clear,clear sky,01d,70.7,0.0,0.0,98670
17.29,0,20,7,Clear,clear sky,01d,65.895,0.0,0.0,98670
19.39,0,21,7,Clear,clear sky,01d,61.957499999999996,0.0,0.0,98670
8.7,0,22,7,Clear,clear sky,01d,65.3925,0.0,0.0,98670
15.28,0,23,7,Clear,clear sky,01d,70.025,0.0,0.0,98670
12.33,0,24,7,Clear,clear sky,01d,75.1075,0.0,0.0,98670
19.17,0,25,7,Clear,clear sky,01d,70.32000000000001,0.0,0.0,98670
17.22,100,26,7,Clouds,overcast clouds,04d,65.9625,0.0,0.0,98670
7.87,60,19,7,Clouds,broken clouds,04d,81.2975,0.0,0.0,99218
10.58,87,20,7,Rain,light rain,10d,77.49249999999999,0.5225,55.00000000000001,99218
12.03,26,21,7,Clouds,scattered clouds,03d,74.405,0.0,47.0,99218
9.84,2,22,7,Clear,clear sky,01d,70.285,0.0,0.0,99218
9.95,4,23,7,Clear,clear sky,01d,75.11,0.0,0.0,99218
2.93,0,24,7,Clear,clear sky,01d,79.275,0.0,0.0,99218
12.97,0,25,7,Clear,clear sky,01d,81.315,0.0,0.0,99218
11.27,13,26,7,Clouds,few clouds,02d,76.38,0.0,0.0,99218
10.58,0,19,7,Clear,clear sky,01d,68.75,0.0,0.0,98616
9.78,3,20,7,Clear,clear sky,01d,63.747499999999995,0.0,0.0,98616
10.49,0,21,7,Clear,clear sky,01d,59.870000000000005,0.0,0.0,98616
7.61,7,22,7,Clear,clear sky,01d,64.6925,0.0,0.0,98616
8.28,0,23,7,Clear,clear sky,01d,68.03,0.0,0.0,98616
8.52,0,24,7,Clear,clear sky,01d,72.7925,0.0,0.0,98616
9.46,0,25,7,Clear,clear sky,01d,67.405,0.0,0.0,98616
8.16,71,26,7,Clouds,broken clouds,04d,63.25749999999999,0.0,0.0,98616
5.91,63,19,7,Clouds,broken clouds,04d,78.49000000000001,0.0,0.0,99153
9.37,0,20,7,Clear,clear sky,01d,72.3925,0.0,2.0,99153
10.83,82,21,7,Clouds,broken clouds,04d,69.0375,0.0,2.0,99153
7.74,1,22,7,Clear,clear sky,01d,63.5225,0.0,0.0,99153
7.7,3,23,7,Clear,clear sky,01d,68.325,0.0,0.0,99153
4.63,0,24,7,Clear,clear sky,01d,73.6175,0.0,0.0,99153
10.94,0,25,7,Clear,clear sky,01d,75.15,0.0,0.0,99153
6.53,2,26,7,Clear,clear sky,01d,70.785,0.0,0.0,99153
10.0,1,19,7,Clear,clear sky,01d,64.8175,0.0,0.0,98177
9.13,89,20,7,Rain,light rain,10d,60.23749999999999,0.0288,24.0,98177
10.27,44,21,7,Clouds,scattered clouds,03d,58.525,0.0,0.0,98177
9.6,1,22,7,Clear,clear sky,01d,58.24250000000001,0.0,0.0,98177
8.63,2,23,7,Clear,clear sky,01d,59.92,0.0,0.0,98177
8.95,3,24,7,Clear,clear sky,01d,63.955,0.0,0.0,98177
9.66,1,25,7,Clear,clear sky,01d,63.06250000000001,0.0,0.0,98177
9.08,2,26,7,Clear,clear sky,01d,60.5,0.0,0.0,98177
8.9,1,19,7,Clear,clear sky,01d,68.6925,0.0,0.0,98396
7.49,18,20,7,Clouds,few clouds,02d,63.44,0.0,2.0,98396
9.37,7,21,7,Clear,clear sky,01d,59.8775,0.0,0.0,98396
8.5,10,22,7,Clear,clear sky,01d,61.332499999999996,0.0,0.0,98396
8.05,0,23,7,Clear,clear sky,01d,66.165,0.0,0.0,98396
8.05,0,24,7,Clear,clear sky,01d,70.625,0.0,0.0,98396
6.24,1,25,7,Clear,clear sky,01d,66.67,0.0,0.0,98396
5.64,43,26,7,Clouds,scattered clouds,03d,63.96750000000001,0.0,0.0,98396
10.8,12,19,7,Clouds,few clouds,02d,70.075,0.0,0.0,98683
11.01,7,20,7,Clear,clear sky,01d,66.3625,0.0,0.0,98683
10.85,0,21,7,Clear,clear sky,01d,62.662499999999994,0.0,0.0,98683
9.48,0,22,7,Clear,clear sky,01d,66.17,0.0,0.0,98683
8.72,0,23,7,Clear,clear sky,01d,68.91749999999999,0.0,0.0,98683
8.81,0,24,7,Clear,clear sky,01d,72.555,0.0,0.0,98683
10.76,0,25,7,Clear,clear sky,01d,68.2875,0.0,0.0,98683
8.01,96,26,7,Clouds,overcast clouds,04d,64.6275,0.0,0.0,98683
7.78,0,19,7,Clear,clear sky,01d,62.68000000000001,0.0,0.0,98355
7.78,1,20,7,Clear,clear sky,01d,57.7425,0.0,0.0,98355
8.28,0,21,7,Clear,clear sky,01d,54.199999999999996,0.0,0.0,98355
7.2,39,22,7,Clouds,scattered clouds,03d,56.980000000000004,0.0,0.0,98355
7.38,0,23,7,Clear,clear sky,01d,61.072500000000005,0.0,0.0,98355
7.27,0,24,7,Clear,clear sky,01d,66.5175,0.0,0.0,98355
8.14,0,25,7,Clear,clear sky,01d,61.4375,0.0,0.0,98355
7.43,43,26,7,Clouds,scattered clouds,03d,58.022499999999994,0.0,0.0,98355
13.91,5,19,7,Clear,clear sky,01d,61.49250000000001,0.0,0.0,98250
14.81,1,20,7,Clear,clear sky,01d,57.1525,0.0,0.0,98250
18.95,100,21,7,Clouds,overcast clouds,04d,55.8775,0.0,0.0,98250
17.27,4,22,7,Clear,clear sky,01d,55.545,0.0,0.0,98250
7.76,6,23,7,Clear,clear sky,01d,56.7625,0.0,0.0,98250
8.43,3,24,7,Clear,clear sky,01d,59.355000000000004,0.0,0.0,98250
14.05,6,25,7,Clear,clear sky,01d,57.8525,0.0,0.0,98250
11.5,10,26,7,Clear,clear sky,01d,56.17,0.0,0.0,98250
9.98,0,19,7,Clear,clear sky,01d,65.26500000000001,0.0,0.0,98539
10.25,39,20,7,Clouds,scattered clouds,03d,60.669999999999995,0.0,0.0,98539
10.63,77,21,7,Clouds,broken clouds,04d,58.3525,0.0,0.0,98539
7.11,19,22,7,Clouds,few clouds,02d,61.184999999999995,0.0,0.0,98539
7.83,0,23,7,Clear,clear sky,01d,64.1575,0.0,0.0,98539
8.37,0,24,7,Clear,clear sky,01d,68.0375,0.0,0.0,98539
10.25,7,25,7,Clear,clear sky,01d,61.2275,0.0,0.0,98539
9.75,37,26,7,Clouds,scattered clouds,03d,58.8775,0.0,0.0,98539
15.35,100,19,7,Clouds,overcast clouds,04d,82.88749999999999,0.0,0.0,99136
21.39,57,20,7,Rain,light rain,10d,79.3725,0.0546,42.0,99136
19.86,0,21,7,Clear,clear sky,01d,75.3925,0.0,31.0,99136
18.54,0,22,7,Clear,clear sky,01d,71.7,0.0,0.0,99136
10.76,0,23,7,Clear,clear sky,01d,75.74000000000001,0.0,0.0,99136
4.23,0,24,7,Clear,clear sky,01d,80.01500000000001,0.0,0.0,99136
17.78,32,25,7,Clouds,scattered clouds,03d,81.69,0.0,0.0,99136
16.42,56,26,7,Clouds,broken clouds,04d,75.645,0.0,0.0,99136
7.81,56,19,7,Clouds,broken clouds,04d,78.92,0.0,0.0,99066
12.37,57,20,7,Rain,light rain,10d,74.5475,0.20400000000000001,40.0,99066
14.63,66,21,7,Clouds,broken clouds,04d,70.85000000000001,0.0,32.0,99066
11.92,1,22,7,Clear,clear sky,01d,66.6275,0.0,0.0,99066
11.27,11,23,7,Clouds,few clouds,02d,70.61,0.0,0.0,99066
5.59,0,24,7,Clear,clear sky,01d,74.94500000000001,0.0,0.0,99066
14.76,0,25,7,Clear,clear sky,01d,76.4075,0.0,0.0,99066
11.99,6,26,7,Clear,clear sky,01d,72.9275,0.0,0.0,99066
14.34,1,19,7,Clear,clear sky,01d,76.7975,0.0,0.0,98849
14.56,0,20,7,Clear,clear sky,01d,72.03,0.0,0.0,98849
17.83,0,21,7,Clear,clear sky,01d,67.2325,0.0,0.0,98849
14.27,0,22,7,Clear,clear sky,01d,65.47749999999999,0.0,0.0,98849
5.14,0,23,7,Clear,clear sky,01d,71.1275,0.0,0.0,98849
8.5,0,24,7,Clear,clear sky,01d,75.35499999999999,0.0,0.0,98849
17.36,0,25,7,Clear,clear sky,01d,74.5625,0.0,0.0,98849
9.8,32,26,7,Clouds,scattered clouds,03d,71.63749999999999,0.0,0.0,98849
8.97,90,19,7,Clouds,overcast clouds,04d,81.07249999999999,0.0,0.0,99251
10.98,87,20,7,Rain,light rain,10d,76.725,0.5916,57.99999999999999,99251
12.15,17,21,7,Rain,light rain,10d,73.36000000000001,0.115,50.0,99251
10.89,1,22,7,Clear,clear sky,01d,69.5475,0.0,0.0,99251
10.13,3,23,7,Clear,clear sky,01d,74.3925,0.0,0.0,99251
3.0,0,24,7,Clear,clear sky,01d,78.39750000000001,0.0,0.0,99251
14.34,0,25,7,Clear,clear sky,01d,79.9175,0.0,0.0,99251
11.52,15,26,7,Clouds,few clouds,02d,75.245,0.0,0.0,99251
6.11,1,19,7,Clear,clear sky,01d,67.685,0.0,0.0,98247
5.99,88,20,7,Clouds,overcast clouds,04d,61.9875,0.0,0.0,98247
7.16,55,21,7,Clouds,broken clouds,04d,60.2475,0.0,0.0,98247
5.68,24,22,7,Clouds,few clouds,02d,60.260000000000005,0.0,0.0,98247
5.79,1,23,7,Clear,clear sky,01d,64.22,0.0,0.0,98247
5.01,1,24,7,Clear,clear sky,01d,68.4375,0.0,0.0,98247
8.14,1,25,7,Clear,clear sky,01d,65.145,0.0,0.0,98247
6.26,1,26,7,Clear,clear sky,01d,62.245000000000005,0.0,0.0,98247
9.17,1,19,7,Clear,clear sky,01d,68.3575,0.0,0.0,98004
7.96,79,20,7,Clouds,broken clouds,04d,63.442499999999995,0.0,4.0,98004
9.19,58,21,7,Clouds,broken clouds,04d,61.1875,0.0,0.0,98004
9.84,0,22,7,Clear,clear sky,01d,61.7,0.0,0.0,98004
8.9,0,23,7,Clear,clear sky,01d,64.5725,0.0,0.0,98004
9.15,0,24,7,Clear,clear sky,01d,68.62,0.0,0.0,98004
8.43,0,25,7,Clear,clear sky,01d,66.0775,0.0,0.0,98004
7.92,5,26,7,Clear,clear sky,01d,64.4925,0.0,0.0,98004
9.98,1,19,7,Clear,clear sky,01d,65.91,0.0,0.0,98125
8.86,92,20,7,Rain,light rain,10d,61.36,0.0264,24.0,98125
10.18,48,21,7,Clouds,scattered clouds,03d,59.565000000000005,0.0,0.0,98125
9.75,1,22,7,Clear,clear sky,01d,59.4675,0.0,0.0,98125
8.77,1,23,7,Clear,clear sky,01d,61.540000000000006,0.0,0.0,98125
9.08,1,24,7,Clear,clear sky,01d,65.805,0.0,0.0,98125
9.69,1,25,7,Clear,clear sky,01d,64.4375,0.0,0.0,98125
8.52,1,26,7,Clear,clear sky,01d,61.900000000000006,0.0,0.0,98125
6.82,3,19,7,Clear,clear sky,01d,61.339999999999996,0.0,0.0,98274
8.12,88,20,7,Clouds,overcast clouds,04d,56.795,0.0,2.0,98274
8.97,93,21,7,Clouds,overcast clouds,04d,55.3925,0.0,0.0,98274
7.49,7,22,7,Clear,clear sky,01d,55.4725,0.0,0.0,98274
7.2,6,23,7,Clear,clear sky,01d,57.7575,0.0,0.0,98274
7.25,6,24,7,Clear,clear sky,01d,61.907500000000006,0.0,0.0,98274
8.28,4,25,7,Clear,clear sky,01d,58.175,0.0,0.0,98274
7.07,7,26,7,Clear,clear sky,01d,56.08,0.0,0.0,98274
8.97,1,19,7,Clear,clear sky,01d,66.965,0.0,0.0,98103
8.68,89,20,7,Clouds,overcast clouds,04d,62.14,0.0,4.0,98103
9.37,52,21,7,Clouds,broken clouds,04d,60.11,0.0,0.0,98103
9.6,1,22,7,Clear,clear sky,01d,60.295,0.0,0.0,98103
8.66,1,23,7,Clear,clear sky,01d,62.595,0.0,0.0,98103
8.95,2,24,7,Clear,clear sky,01d,66.67250000000001,0.0,0.0,98103
9.1,2,25,7,Clear,clear sky,01d,65.06,0.0,0.0,98103
7.9,2,26,7,Clear,clear sky,01d,62.915000000000006,0.0,0.0,98103
7.87,29,19,7,Clouds,scattered clouds,03d,82.57749999999999,0.0,0.0,99140
9.75,0,20,7,Clear,clear sky,01d,76.71000000000001,0.0,0.0,99140
11.61,0,21,7,Clear,clear sky,01d,72.4025,0.0,1.0,99140
9.64,8,22,7,Clear,clear sky,01d,69.8925,0.0,0.0,99140
8.21,0,23,7,Clear,clear sky,01d,75.42,0.0,0.0,99140
6.64,0,24,7,Clear,clear sky,01d,80.04499999999999,0.0,0.0,99140
14.14,0,25,7,Clear,clear sky,01d,81.10249999999999,0.0,0.0,99140
9.1,79,26,7,Clouds,broken clouds,04d,76.31,0.0,0.0,99140
14.56,2,19,7,Clear,clear sky,01d,78.6175,0.0,0.0,98830
14.88,0,20,7,Clear,clear sky,01d,73.08,0.0,0.0,98830
18.14,0,21,7,Clear,clear sky,01d,68.1075,0.0,0.0,98830
11.43,16,22,7,Clouds,few clouds,02d,68.9075,0.0,0.0,98830
6.76,0,23,7,Clear,clear sky,01d,72.6675,0.0,0.0,98830
8.52,0,24,7,Clear,clear sky,01d,78.0925,0.0,0.0,98830
21.94,0,25,7,Clear,clear sky,01d,77.0875,0.0,0.0,98830
9.19,62,26,7,Clouds,broken clouds,04d,73.1175,0.0,0.0,98830
6.22,28,19,7,Clouds,scattered clouds,03d,73.765,0.0,0.0,99167
10.31,0,20,7,Clear,clear sky,01d,69.7225,0.0,2.0,99167
11.95,5,21,7,Clear,clear sky,01d,66.16,0.0,0.0,99167
9.06,1,22,7,Clear,clear sky,01d,62.585,0.0,0.0,99167
6.17,3,23,7,Clear,clear sky,01d,67.3775,0.0,0.0,99167
4.81,0,24,7,Clear,clear sky,01d,70.485,0.0,0.0,99167
11.68,0,25,7,Clear,clear sky,01d,71.7325,0.0,0.0,99167
7.58,6,26,7,Clear,clear sky,01d,68.8125,0.0,0.0,99167
14.54,47,19,7,Clouds,scattered clouds,03d,81.625,0.0,0.0,99357
13.35,0,20,7,Clear,clear sky,01d,76.60249999999999,0.0,0.0,99357
20.62,0,21,7,Clear,clear sky,01d,71.305,0.0,0.0,99357
15.05,1,22,7,Clear,clear sky,01d,72.095,0.0,0.0,99357
9.17,0,23,7,Clear,clear sky,01d,76.6025,0.0,0.0,99357
7.02,0,24,7,Clear,clear sky,01d,81.43,0.0,0.0,99357
21.79,0,25,7,Clear,clear sky,01d,79.9975,0.0,0.0,99357
11.88,100,26,7,Clouds,overcast clouds,04d,75.5575,0.0,0.0,99357
9.22,0,19,7,Clear,clear sky,01d,60.419999999999995,0.0,0.0,98547
11.25,66,20,7,Clouds,broken clouds,04d,58.152499999999996,0.0,0.0,98547
11.7,20,21,7,Clouds,few clouds,02d,57.8475,0.0,0.0,98547
15.32,0,22,7,Clear,clear sky,01d,57.3825,0.0,0.0,98547
14.97,0,23,7,Clear,clear sky,01d,58.25,0.0,0.0,98547
15.68,0,24,7,Clear,clear sky,01d,59.6925,0.0,0.0,98547
16.87,21,25,7,Rain,light rain,10d,58.550000000000004,0.022000000000000002,20.0,98547
14.12,0,26,7,Clear,clear sky,01d,57.6075,0.0,0.0,98547
13.69,0,19,7,Clear,clear sky,01d,70.3325,0.0,0.0,98650
12.64,0,20,7,Clear,clear sky,01d,65.5325,0.0,0.0,98650
14.16,0,21,7,Clear,clear sky,01d,60.41,0.0,0.0,98650
9.75,0,22,7,Clear,clear sky,01d,65.87,0.0,0.0,98650
11.81,0,23,7,Clear,clear sky,01d,70.035,0.0,0.0,98650
10.67,0,24,7,Clear,clear sky,01d,75.9675,0.0,0.0,98650
14.43,0,25,7,Clear,clear sky,01d,69.79249999999999,0.0,0.0,98650
13.98,95,26,7,Clouds,overcast clouds,04d,65.76499999999999,0.0,0.0,98650
11.27,1,19,7,Clear,clear sky,01d,69.94,0.0,0.0,98663
10.92,7,20,7,Clear,clear sky,01d,66.61,0.0,0.0,98663
10.96,0,21,7,Clear,clear sky,01d,62.572500000000005,0.0,0.0,98663
10.13,1,22,7,Clear,clear sky,01d,66.2,0.0,0.0,98663
9.37,0,23,7,Clear,clear sky,01d,68.595,0.0,0.0,98663
10.29,0,24,7,Clear,clear sky,01d,72.325,0.0,0.0,98663
11.01,0,25,7,Clear,clear sky,01d,68.205,0.0,0.0,98663
8.52,79,26,7,Clouds,broken clouds,04d,64.72749999999999,0.0,0.0,98663
6.4,0,19,7,Clear,clear sky,01d,64.32749999999999,0.0,0.0,98267
6.33,0,20,7,Clear,clear sky,01d,60.462500000000006,0.0,0.0,98267
7.18,34,21,7,Clouds,scattered clouds,03d,56.292500000000004,0.0,0.0,98267
5.35,0,22,7,Clear,clear sky,01d,57.432500000000005,0.0,0.0,98267
5.14,0,23,7,Clear,clear sky,01d,62.772499999999994,0.0,0.0,98267
5.35,0,24,7,Clear,clear sky,01d,68.07000000000001,0.0,0.0,98267
7.02,0,25,7,Clear,clear sky,01d,63.155,0.0,0.0,98267
6.04,0,26,7,Clear,clear sky,01d,59.905,0.0,0.0,98267
10.69,90,19,7,Clouds,overcast clouds,04d,78.855,0.0,0.0,99022
13.87,63,20,7,Rain,light rain,10d,74.2975,0.2646,42.0,99022
14.65,5,21,7,Rain,light rain,10d,70.175,0.164,40.0,99022
12.64,2,22,7,Clear,clear sky,01d,66.425,0.0,0.0,99022
12.06,3,23,7,Clear,clear sky,01d,72.19749999999999,0.0,0.0,99022
5.59,0,24,7,Clear,clear sky,01d,75.88749999999999,0.0,0.0,99022
18.63,0,25,7,Clear,clear sky,01d,77.11500000000001,0.0,0.0,99022
13.11,15,26,7,Clouds,few clouds,02d,72.6125,0.0,0.0,99022
3.38,1,19,7,Clear,clear sky,01d,67.44500000000001,0.0,0.0,98312
3.85,86,20,7,Clouds,overcast clouds,04d,62.605000000000004,0.0,4.0,98312
3.85,78,21,7,Clouds,broken clouds,04d,59.81,0.0,0.0,98312
8.77,0,22,7,Clear,clear sky,01d,61.33500000000001,0.0,0.0,98312
8.05,0,23,7,Clear,clear sky,01d,64.5125,0.0,0.0,98312
6.98,0,24,7,Clear,clear sky,01d,68.4275,0.0,0.0,98312
6.62,15,25,7,Clouds,few clouds,02d,65.535,0.0,0.0,98312
3.58,2,26,7,Clear,clear sky,01d,63.7375,0.0,0.0,98312
11.3,0,19,7,Clear,clear sky,01d,68.365,0.0,0.0,98687
11.14,5,20,7,Clear,clear sky,01d,63.9225,0.0,0.0,98687
10.54,0,21,7,Clear,clear sky,01d,60.2075,0.0,0.0,98687
9.51,1,22,7,Clear,clear sky,01d,64.55250000000001,0.0,0.0,98687
9.26,0,23,7,Clear,clear sky,01d,67.3225,0.0,0.0,98687
9.42,0,24,7,Clear,clear sky,01d,70.8925,0.0,0.0,98687
11.7,0,25,7,Clear,clear sky,01d,66.31,0.0,0.0,98687
9.42,83,26,7,Clouds,broken clouds,04d,62.2425,0.0,0.0,98687
8.5,0,19,7,Clear,clear sky,01d,67.2475,0.0,0.0,98356
7.36,16,20,7,Clouds,few clouds,02d,61.970000000000006,0.0,0.0,98356
7.92,1,21,7,Clear,clear sky,01d,58.37,0.0,0.0,98356
6.51,55,22,7,Clouds,broken clouds,04d,61.502500000000005,0.0,0.0,98356
6.73,0,23,7,Clear,clear sky,01d,65.5875,0.0,0.0,98356
7.14,0,24,7,Clear,clear sky,01d,70.22500000000001,0.0,0.0,98356
7.58,0,25,7,Clear,clear sky,01d,64.7325,0.0,0.0,98356
6.8,47,26,7,Clouds,scattered clouds,03d,61.362500000000004,0.0,0.0,98356
5.73,0,19,7,Clear,clear sky,01d,62.025,0.0,0.0,98063
